-443850.28,-1172299.75,348.48
-443850.41,-1172299.43,348.35
-443850.53,-1172299.12,348.25
-443850.86,-1172299.00,348.23
-443850.37,-1172300.25,348.74
-443850.49,-1172299.95,348.59
-443850.61,-1172299.65,348.48
-443850.74,-1172299.32,348.32
-443850.48,-1172301.13,349.23
-443850.73,-1172300.51,348.85
-443850.85,-1172300.19,348.74
-443850.98,-1172299.88,348.58
-443851.11,-1172299.55,348.44
-443851.23,-1172299.23,348.33
-443850.46,-1172301.86,349.31
-443850.58,-1172301.57,349.32
-443850.70,-1172301.27,349.26
-443850.82,-1172300.95,349.15
-443850.95,-1172300.63,348.97
-443851.06,-1172300.36,348.82
-443851.19,-1172300.02,348.64
-443851.32,-1172299.70,348.50
-443851.44,-1172299.40,348.38
-443850.54,-1172302.73,349.10
-443850.67,-1172302.41,349.20
-443850.78,-1172302.13,349.27
-443850.90,-1172301.83,349.31
-443851.01,-1172301.54,349.32
-443851.13,-1172301.24,349.25
-443851.25,-1172300.94,349.12
-443851.37,-1172300.63,348.97
-443851.73,-1172299.72,348.51
-443851.86,-1172299.39,348.38
-443850.61,-1172303.44,348.94
-443850.73,-1172303.12,349.02
-443850.85,-1172302.81,349.09
-443850.96,-1172302.54,349.13
-443851.09,-1172302.22,349.22
-443851.21,-1172301.90,349.32
-443851.33,-1172301.60,349.34
-443851.57,-1172300.99,349.18
-443851.69,-1172300.68,348.97
-443851.82,-1172300.36,348.86
-443851.93,-1172300.07,348.69
-443852.06,-1172299.76,348.51
-443852.18,-1172299.45,348.41
-443852.29,-1172299.17,348.33
-443850.65,-1172304.58,348.69
-443850.77,-1172304.27,348.76
-443850.89,-1172303.97,348.83
-443851.01,-1172303.65,348.89
-443851.13,-1172303.35,348.95
-443851.25,-1172303.03,349.04
-443851.37,-1172302.75,349.10
-443851.49,-1172302.44,349.16
-443851.59,-1172302.17,349.24
-443851.71,-1172301.87,349.32
-443851.83,-1172301.55,349.35
-443851.95,-1172301.26,349.33
-443852.07,-1172300.94,349.13
-443852.20,-1172300.62,349.02
-443852.33,-1172300.30,348.86
-443852.45,-1172300.00,348.65
-443852.57,-1172299.67,348.49
-443852.70,-1172299.36,348.33
-443850.72,-1172304.88,348.62
-443850.84,-1172304.57,348.69
-443850.95,-1172304.29,348.75
-443851.08,-1172303.96,348.83
-443851.20,-1172303.66,348.88
-443851.30,-1172303.38,348.96
-443851.42,-1172303.09,349.01
-443851.54,-1172302.77,349.09
-443851.66,-1172302.46,349.15
-443851.78,-1172302.16,349.25
-443851.90,-1172301.85,349.34
-443852.03,-1172301.53,349.35
-443852.14,-1172301.25,349.35
-443852.26,-1172300.95,349.16
-443852.38,-1172300.65,348.97
-443852.51,-1172300.32,348.79
-443852.75,-1172299.70,348.49
-443852.88,-1172299.37,348.36
-443850.73,-1172305.71,348.46
-443850.85,-1172305.42,348.51
-443850.96,-1172305.13,348.57
-443851.08,-1172304.84,348.64
-443851.19,-1172304.55,348.69
-443851.31,-1172304.25,348.75
-443851.42,-1172303.95,348.83
-443851.54,-1172303.66,348.89
-443851.66,-1172303.36,348.98
-443851.77,-1172303.06,349.03
-443851.89,-1172302.75,349.09
-443852.01,-1172302.45,349.16
-443852.13,-1172302.14,349.25
-443852.24,-1172301.87,349.31
-443852.36,-1172301.56,349.35
-443852.48,-1172301.25,349.31
-443852.61,-1172300.92,349.14
-443851.43,-1172304.60,348.68
-443851.54,-1172304.31,348.75
-443851.66,-1172304.00,348.82
-443851.77,-1172303.72,348.87
-443851.89,-1172303.43,348.94
-443852.00,-1172303.15,349.00
-443852.12,-1172302.83,349.09
-443852.24,-1172302.52,349.16
-443852.35,-1172302.26,349.22
-443852.47,-1172301.94,349.30
-443852.58,-1172301.65,349.33
-443852.71,-1172301.32,349.32
-443852.83,-1172301.03,349.16
-443850.84,-1172306.11,348.36
-443850.96,-1172305.81,348.42
-443851.08,-1172305.50,348.49
-443851.19,-1172305.21,348.57
-443851.32,-1172304.89,348.62
-443851.09,-1172306.72,348.24
-443851.20,-1172306.43,348.27
-443851.31,-1172306.14,348.34
-443851.43,-1172305.86,348.42
-443851.55,-1172305.53,348.47
-443851.67,-1172305.22,348.56
-443851.79,-1172304.94,348.61
-443851.90,-1172304.64,348.67
-443852.03,-1172304.32,348.76
-443852.15,-1172304.02,348.81
-443852.26,-1172303.72,348.91
-443852.38,-1172303.42,348.94
-443852.50,-1172303.12,349.05
-443852.61,-1172302.82,349.08
-443852.73,-1172302.53,349.16
-443852.84,-1172302.24,349.19
-443852.95,-1172301.95,349.25
-443851.35,-1172306.71,348.23
-443851.47,-1172306.41,348.26
-443851.59,-1172306.09,348.36
-443851.72,-1172305.77,348.42
-443851.84,-1172305.46,348.48
-443851.95,-1172305.18,348.57
-443852.06,-1172304.89,348.62
-443852.18,-1172304.60,348.68
-443852.29,-1172304.30,348.77
-443852.41,-1172303.99,348.83
-443852.53,-1172303.69,348.91
-443852.65,-1172303.38,348.95
-443852.77,-1172303.08,349.02
-443852.89,-1172302.77,349.06
-443852.65,-1172304.54,348.69
-443852.77,-1172304.23,348.75
-443852.99,-1172303.65,348.89
-443851.81,-1172306.66,348.23
-443851.94,-1172306.35,348.30
-443852.05,-1172306.07,348.36
-443852.17,-1172305.77,348.43
-443852.28,-1172305.47,348.50
-443852.40,-1172305.16,348.56
-443852.52,-1172304.85,348.61
-443852.08,-1172306.80,348.21
-443852.19,-1172306.52,348.26
-443852.30,-1172306.24,348.33
-443852.43,-1172305.91,348.40
-443852.66,-1172305.33,348.54
-443852.78,-1172305.02,348.57
-443852.90,-1172304.72,348.63
-443853.01,-1172304.44,348.68
-443852.61,-1172306.87,348.20
-443852.72,-1172306.58,348.22
-443852.83,-1172306.29,348.29
-443852.94,-1172306.00,348.38
-443853.06,-1172305.71,348.43
-443853.18,-1172305.39,348.50
-443852.82,-1172306.92,348.16
-443852.93,-1172306.63,348.21
-443853.05,-1172306.33,348.27
-443804.91,-1172410.17,348.24
-443805.02,-1172409.88,348.23
-443805.14,-1172409.58,348.21
-443805.26,-1172409.26,348.20
-443805.39,-1172408.94,348.18
-443805.49,-1172408.67,348.18
-443805.62,-1172408.35,348.17
-443805.74,-1172408.05,348.16
-443805.86,-1172407.74,348.16
-443805.97,-1172407.45,348.15
-443806.08,-1172407.16,348.13
-443806.20,-1172406.86,348.11
-443806.32,-1172406.57,348.08
-443806.43,-1172406.27,348.07
-443806.55,-1172405.97,348.07
-443806.67,-1172405.67,348.07
-443806.79,-1172405.37,348.08
-443806.90,-1172405.08,348.08
-443807.02,-1172404.77,348.07
-443807.15,-1172404.45,348.07
-443807.26,-1172404.17,348.07
-443807.37,-1172403.87,348.05
-443807.50,-1172403.55,348.04
-443800.67,-1172422.12,353.10
-443800.79,-1172421.82,353.04
-443805.37,-1172410.18,348.22
