-443707.62,-1172316.53,360.19
-443712.29,-1172317.91,360.39
-443711.77,-1172326.73,360.64
-443719.13,-1172320.50,359.02
-443717.08,-1172317.88,358.27
-443718.44,-1172319.45,358.82
-443711.44,-1172316.30,360.22
-443717.64,-1172318.66,358.50
-443716.92,-1172317.58,358.19
-443706.84,-1172316.50,360.16
-443723.32,-1172320.38,358.94
-443713.57,-1172336.86,360.88
-443718.37,-1172319.64,358.84
-443718.07,-1172319.26,358.69
-443709.01,-1172337.31,361.00
-443717.77,-1172318.72,358.54
-443707.58,-1172316.61,360.20
