-443714.52,-1172320.76,361.64
-443714.07,-1172321.00,361.79
-443715.00,-1172320.68,361.65
-443715.24,-1172320.10,361.17
-443714.29,-1172320.83,361.69
-443715.85,-1172320.05,361.06
-443715.03,-1172320.64,361.62
-443713.89,-1172321.22,361.86
-443715.87,-1172320.28,361.30
-443715.42,-1172321.07,361.86
-443715.64,-1172320.87,361.80
-443714.49,-1172321.14,361.86
-443715.60,-1172320.11,361.19
-443713.90,-1172321.23,361.86
-443714.37,-1172320.80,361.64
-443715.91,-1172320.70,361.62
-443715.72,-1172320.11,361.20
-443714.16,-1172321.24,361.88
-443715.85,-1172320.36,361.34

