-443826.690,-1172311.850,354.120,0.030
-443817.120,-1172314.090,354.720,0.012
-443723.080,-1172326.860,354.580,0.024
-443710.960,-1172299.330,354.280,0.018
-443711.920,-1172296.920,355.490,0.015
-443705.920,-1172301.200,354.550,0.007
-443706.240,-1172300.910,354.670,0.017
-443831.320,-1172421.040,377.700,0.077
-443837.910,-1172400.290,374.170,0.048
-443836.380,-1172356.730,370.710,0.005
-443824.740,-1172310.210,355.460,0.035
-443812.770,-1172309.900,358.210,0.021
-443814.020,-1172309.200,358.700,0.036
-443797.320,-1172318.740,357.340,0.026
-443806.450,-1172310.430,358.260,0.014
-443802.940,-1172312.370,357.190,0.037
-443791.340,-1172317.900,358.990,0.011
-443786.120,-1172320.160,357.990,0.024
-443786.450,-1172319.860,358.160,0.006
-443787.830,-1172318.220,359.210,0.019
-443785.100,-1172319.240,357.740,0.009
-443786.250,-1172317.810,358.630,0.006
-443786.560,-1172317.530,358.800,0.007
-443782.180,-1172320.420,356.950,0.057
-443780.830,-1172314.840,360.920,0.009
-443774.410,-1172319.130,357.850,0.018
-443774.490,-1172317.490,359.380,0.035
-443769.800,-1172318.980,359.720,0.013
-443768.730,-1172315.740,361.780,0.031
-443765.490,-1172318.130,360.620,0.099
-443740.940,-1172326.200,358.250,0.048
-443739.410,-1172326.240,358.360,0.016
-443737.690,-1172325.910,358.670,0.026
-443738.650,-1172324.560,359.470,0.047
-443736.780,-1172324.740,358.600,0.020
-443738.370,-1172322.500,359.910,0.017
-443739.420,-1172321.070,360.680,0.020
-443739.760,-1172320.750,360.870,0.021
-443740.080,-1172320.460,361.080,0.025
-443731.720,-1172320.870,361.490,0.044
-443723.630,-1172322.020,358.080,0.014
-443721.410,-1172298.470,355.770,0.011
-443721.310,-1172295.090,357.830,0.042
-443719.510,-1172294.830,358.110,0.016
-443713.130,-1172337.190,360.520,0.030
-443713.470,-1172300.420,357.000,0.037
-443701.680,-1172300.870,356.890,0.007
-443735.800,-1172437.080,351.030,0.084
-443744.700,-1172436.930,350.960,0.053
-443754.030,-1172436.520,347.570,0.089
-443770.320,-1172435.750,347.600,0.095
-443770.440,-1172436.300,353.710,0.022
-443826.010,-1172364.220,347.250,0.041
-443812.800,-1172316.490,353.160,0.018
-443760.130,-1172321.890,350.860,0.067
-443760.190,-1172322.340,350.650,0.067
-443769.930,-1172322.480,355.050,0.037
-443774.280,-1172319.540,354.560,0.092
-443717.240,-1172326.750,355.250,0.080
-443714.330,-1172300.270,355.290,0.046
-443712.580,-1172299.040,354.250,0.015
-443712.480,-1172297.510,355.180,0.007
-443712.360,-1172297.830,355.080,0.005
-443706.000,-1172301.130,354.590,0.010
-443704.380,-1172301.230,354.550,0.013
-443704.260,-1172301.550,354.420,0.009
-443703.850,-1172301.320,354.440,0.008
-443703.080,-1172300.530,354.700,0.010
-443697.560,-1172298.890,354.610,0.004
-443846.130,-1172428.220,374.800,0.081
-443840.740,-1172432.490,371.860,0.022
-443840.630,-1172432.760,371.660,0.021
-443840.760,-1172432.380,366.310,0.066
-443844.300,-1172407.880,374.760,0.070
-443846.740,-1172399.810,374.250,0.036
-443848.370,-1172370.680,374.300,0.078
-443832.170,-1172330.610,371.090,0.019
-443830.920,-1172330.910,370.830,0.056
-443825.130,-1172332.180,365.340,0.093
-443809.320,-1172309.720,358.730,0.024
-443802.370,-1172312.950,356.720,0.016
-443802.260,-1172313.240,356.580,0.019
-443793.080,-1172313.970,360.580,0.023
-443787.340,-1172316.200,359.570,0.009
-443783.470,-1172320.100,356.920,0.081
-443774.230,-1172319.010,357.900,0.020
-443767.120,-1172320.170,359.220,0.017
-443767.010,-1172320.450,359.080,0.009
-443744.360,-1172320.200,358.900,0.014
-443738.110,-1172322.860,359.690,0.018
-443738.000,-1172323.160,359.530,0.016
-443736.700,-1172324.750,358.640,0.018
-443738.160,-1172319.490,361.860,0.029
-443737.370,-1172321.160,360.820,0.023
-443736.760,-1172322.810,359.790,0.021
-443731.250,-1172321.420,361.180,0.027
-443727.340,-1172324.910,355.760,0.033
-443736.390,-1172294.110,358.250,0.074
-443736.250,-1172292.680,359.360,0.015
-443724.340,-1172296.560,357.560,0.039
-443719.840,-1172297.230,356.560,0.006
-443719.730,-1172297.520,356.420,0.024
-443719.220,-1172295.090,357.940,0.023
-443719.130,-1172321.100,359.010,0.034
-443713.750,-1172321.650,362.090,0.063
-443701.590,-1172300.650,357.000,0.005
-443747.500,-1172411.040,347.930,0.075
-443770.590,-1172411.440,354.080,0.031
-443743.160,-1172436.990,347.600,0.065
-443744.690,-1172436.830,350.980,0.053
-443744.940,-1172437.080,350.910,0.056
-443745.570,-1172437.030,347.570,0.051
-443753.570,-1172436.600,350.960,0.069
-443754.930,-1172436.390,354.540,0.057
-443766.160,-1172436.060,347.600,0.075
-443826.110,-1172364.310,347.260,0.041
-443833.320,-1172310.640,354.570,0.043
-443812.890,-1172316.340,353.240,0.019
-443719.870,-1172299.810,355.060,0.020
-443720.600,-1172299.180,355.420,0.004
-443723.020,-1172326.830,354.640,0.019
-443761.980,-1172295.380,354.980,0.017
-443715.290,-1172300.450,355.170,0.061
-443712.430,-1172297.530,355.210,0.007
-443711.770,-1172297.160,355.490,0.016
-443704.110,-1172301.540,354.380,0.008
-443704.330,-1172301.340,354.550,0.009
-443703.060,-1172300.690,354.660,0.008
-443697.580,-1172298.940,354.600,0.004
-443840.300,-1172432.590,360.530,0.063
-443840.730,-1172432.230,366.310,0.064
-443837.340,-1172421.610,360.020,0.071
-443836.760,-1172417.960,377.630,0.072
-443835.100,-1172417.970,377.650,0.075
-443846.520,-1172399.760,374.270,0.031
-443840.560,-1172400.100,374.160,0.035
-443836.050,-1172356.730,370.710,0.019
-443834.390,-1172330.480,371.160,0.031
-443836.660,-1172330.470,371.120,0.075
-443830.840,-1172330.910,370.780,0.042
-443836.120,-1172307.850,356.310,0.018
-443825.040,-1172309.530,356.040,0.031
-443812.950,-1172310.050,358.240,0.019
-443791.380,-1172317.850,359.010,0.012
-443786.870,-1172319.230,358.610,0.018
-443785.480,-1172320.920,357.620,0.042
-443785.740,-1172320.710,357.720,0.022
-443786.250,-1172320.280,357.950,0.017
-443788.670,-1172317.140,359.890,0.028
-443786.730,-1172317.470,358.840,0.008
-443786.840,-1172316.910,359.180,0.005
-443787.070,-1172316.710,359.270,0.008
-443788.350,-1172315.200,360.260,0.014
-443786.700,-1172315.260,360.250,0.006
-443787.230,-1172314.820,360.500,0.013
-443768.980,-1172320.800,358.770,0.007
-443767.080,-1172319.590,359.640,0.010
-443770.170,-1172315.600,361.670,0.055
-443768.680,-1172315.750,361.780,0.028
-443748.470,-1172321.000,357.840,0.034
-443739.720,-1172325.970,358.540,0.019
-443738.500,-1172324.890,359.340,0.036
-443734.920,-1172325.550,358.230,0.021
-443737.840,-1172323.070,359.580,0.008
-443738.330,-1172322.650,359.800,0.020
-443739.390,-1172321.160,360.730,0.017
-443731.660,-1172325.940,358.180,0.035
-443730.850,-1172321.820,361.010,0.026
-443731.110,-1172321.600,361.130,0.028
-443731.340,-1172321.400,361.250,0.028
-443725.640,-1172323.600,356.800,0.022
-443722.050,-1172324.020,356.800,0.033
-443736.790,-1172293.410,358.660,0.012
-443720.960,-1172295.550,357.620,0.021
-443719.090,-1172298.030,356.160,0.010
-443720.490,-1172295.360,357.740,0.005
-443713.820,-1172326.900,360.970,0.022
-443715.910,-1172321.600,362.030,0.004
-443708.140,-1172322.350,362.100,0.029
-443701.680,-1172300.610,357.050,0.015
