-443697.070,-1172295.670,357.200,0.041
-443697.190,-1172295.370,357.080,0.046
-443699.430,-1172297.600,356.350,0.061
-443851.200,-1172407.460,360.810,0.091
-443697.130,-1172295.580,357.110,0.041
-443851.050,-1172418.230,357.600,0.074
-443697.010,-1172295.260,357.100,0.046
-443768.720,-1172321.130,355.610,0.084
-443716.760,-1172326.360,354.630,0.095
-443734.530,-1172438.180,360.680,0.075
-443765.570,-1172292.810,356.100,0.056
-443765.450,-1172292.010,356.480,0.084
-443697.150,-1172295.520,357.260,0.044
-443850.540,-1172422.840,374.420,0.053
-443834.380,-1172397.440,365.520,0.066
-443826.920,-1172364.210,360.300,0.099
-443765.320,-1172292.540,356.150,0.067
-443699.520,-1172297.780,356.220,0.055
