-443740.840,-1172317.750,361.450,0.072
-443764.700,-1172311.010,358.800,0.064
-443789.240,-1172311.340,359.800,0.030
-443789.510,-1172312.590,360.610,0.021
-443702.680,-1172294.870,357.820,0.021
-443754.060,-1172396.600,347.120,0.070
-443722.420,-1172317.920,357.320,0.014
-443809.310,-1172307.350,357.270,0.035
-443698.220,-1172294.040,358.510,0.025
-443703.660,-1172291.160,353.920,0.069
-443820.010,-1172308.970,356.870,0.026
-443811.320,-1172309.070,358.790,0.051
-443789.450,-1172312.410,360.640,0.023
-443740.890,-1172317.800,361.330,0.071
-443726.960,-1172318.140,357.650,0.021
-443711.290,-1172321.360,361.940,0.056
-443829.700,-1172303.310,351.490,0.083
-443851.320,-1172393.490,374.170,0.053
-443841.330,-1172307.010,355.710,0.039
-443698.780,-1172316.290,360.670,0.034
-443698.050,-1172293.840,358.410,0.067
-443699.600,-1172316.260,360.610,0.019
-443709.390,-1172399.820,352.120,0.071
-443811.190,-1172309.140,358.950,0.049
-443814.030,-1172306.790,357.250,0.060
-443715.250,-1172318.000,359.500,0.054
