-443851.520,-1172413.460,370.830,0.095
-443850.360,-1172392.750,374.410,0.027
-443801.830,-1172328.680,349.230,0.079
-443826.430,-1172338.920,370.760,0.049
-443734.400,-1172432.720,361.570,0.099
-443851.550,-1172413.290,370.890,0.096
-443835.320,-1172388.040,374.450,0.074
-443840.030,-1172342.510,351.550,0.067
-443851.610,-1172413.440,371.010,0.095
-443844.750,-1172393.020,374.690,0.086
-443839.860,-1172340.560,365.560,0.050
-443827.120,-1172435.000,350.320,0.069
-443801.710,-1172418.690,352.200,0.051
-443777.350,-1172416.470,352.870,0.089
-443770.530,-1172433.690,351.020,0.088
-443820.730,-1172313.860,350.510,0.066
-443746.990,-1172334.160,352.220,0.066
-443835.450,-1172392.410,374.480,0.096
-443716.840,-1172297.300,357.260,0.031
-443851.050,-1172398.410,374.280,0.034
-443850.870,-1172398.090,374.400,0.052
-443835.360,-1172388.700,374.560,0.060
