-443709.190,-1172397.150,348.440,0.076
-443709.190,-1172396.720,348.530,0.076
-443721.000,-1172342.420,352.830,0.064
-443840.930,-1172414.350,374.750,0.098
-443849.530,-1172374.850,374.870,0.085
-443841.730,-1172308.280,355.460,0.026
-443814.960,-1172309.210,358.580,0.048
-443815.630,-1172309.630,358.130,0.026
-443794.130,-1172318.250,357.860,0.036
-443793.270,-1172318.770,358.330,0.028
-443797.180,-1172312.990,360.890,0.027
-443790.880,-1172316.860,359.640,0.017
-443790.960,-1172315.750,359.650,0.019
-443784.260,-1172317.710,358.870,0.059
-443750.760,-1172320.410,358.270,0.034
-443743.790,-1172291.910,358.950,0.030
-443706.330,-1172324.610,360.930,0.019
-443706.170,-1172325.180,361.010,0.047
-443706.380,-1172324.980,360.820,0.023
-443696.840,-1172328.530,360.580,0.044
-443698.020,-1172321.640,361.140,0.056
-443701.290,-1172298.820,358.150,0.028
-443801.540,-1172424.050,352.740,0.016
-443797.720,-1172420.560,354.000,0.014
-443744.120,-1172325.520,351.380,0.050
-443720.140,-1172342.560,352.890,0.024
-443840.300,-1172431.980,369.200,0.074
-443844.680,-1172407.810,374.730,0.050
-443840.820,-1172414.380,374.760,0.090
-443832.410,-1172340.810,370.700,0.059
-443819.550,-1172310.290,357.260,0.031
-443794.100,-1172318.250,357.820,0.036
-443797.040,-1172312.970,360.930,0.023
-443793.440,-1172317.690,358.260,0.028
-443793.580,-1172318.920,358.220,0.027
-443750.800,-1172320.490,358.280,0.034
-443743.810,-1172295.890,358.330,0.044
-443724.250,-1172322.420,359.370,0.038
-443721.540,-1172294.750,357.960,0.051
-443706.190,-1172324.250,361.100,0.016
-443706.320,-1172324.590,360.920,0.019
-443696.690,-1172328.380,360.570,0.044
-443696.880,-1172328.540,360.640,0.044
-443702.040,-1172300.520,357.090,0.026
-443801.700,-1172424.230,352.650,0.015
-443807.830,-1172318.840,351.780,0.088
-443848.140,-1172416.140,374.180,0.046
-443848.790,-1172400.050,374.270,0.094
-443850.250,-1172375.850,373.910,0.097
-443837.080,-1172306.600,357.180,0.032
-443820.200,-1172310.770,356.900,0.028
-443819.240,-1172310.060,357.550,0.063
-443793.280,-1172318.770,358.330,0.028
-443792.940,-1172318.510,358.540,0.021
-443749.870,-1172319.820,358.760,0.026
-443765.810,-1172290.430,358.570,0.094
-443744.130,-1172296.840,358.030,0.053
-443743.540,-1172293.760,358.520,0.084
-443743.600,-1172293.080,358.840,0.090
-443721.240,-1172294.710,358.120,0.075
-443696.990,-1172325.710,361.010,0.016
