-443752.220,-1172411.581,350.612,0.008
-443731.090,-1172404.311,349.052,0.008
-443847.680,-1172417.261,374.151,0.009
-443804.560,-1172410.301,348.273,0.007
-443818.750,-1172439.610,351.502,0.008
-443825.540,-1172439.281,351.531,0.009
-443803.750,-1172407.031,348.212,0.008
-443743.490,-1172407.910,350.492,0.008
-443741.020,-1172411.441,350.531,0.009
-443753.820,-1172411.251,350.593,0.007
-443794.080,-1172377.970,351.912,0.008
-443740.330,-1172389.550,349.345,0.005
-443828.390,-1172348.840,370.698,0.002
-443833.390,-1172348.721,370.680,0.010
-443837.950,-1172347.400,370.704,0.006
-443838.730,-1172422.291,374.361,0.009
-443845.060,-1172399.000,374.304,0.006
-443842.620,-1172388.210,374.293,0.007
-443837.440,-1172385.260,377.601,0.009
-443770.870,-1172293.341,358.821,0.009
-443706.710,-1172329.731,360.842,0.008
-443804.220,-1172382.530,348.253,0.007
-443731.400,-1172401.390,349.081,0.009
-443848.500,-1172427.751,374.201,0.009
-443845.100,-1172395.601,374.273,0.007
-443837.080,-1172406.850,374.163,0.007
-443774.290,-1172292.761,358.793,0.007
-443758.370,-1172294.371,359.174,0.006
-443715.320,-1172334.990,360.754,0.006
-443714.830,-1172332.361,360.815,0.005
-443714.400,-1172333.420,360.782,0.008
-443714.140,-1172330.521,360.840,0.010
-443712.580,-1172334.321,360.954,0.007
-443711.010,-1172336.361,361.073,0.007
-443712.990,-1172329.971,360.863,0.007
-443712.720,-1172330.631,360.853,0.007
-443713.010,-1172318.841,360.472,0.008
-443712.370,-1172319.251,360.580,0.010
-443710.900,-1172317.621,360.291,0.009
-443706.560,-1172328.241,360.794,0.006
-443709.550,-1172317.821,360.313,0.007
-443709.280,-1172318.482,360.380,0.010
-443709.000,-1172319.171,360.470,0.010
-443708.710,-1172318.511,360.361,0.010
-443707.580,-1172318.331,360.401,0.009
-443707.460,-1172319.761,360.530,0.010
-443707.140,-1172317.391,360.211,0.009
-443707.000,-1172317.751,360.272,0.009
-443707.270,-1172317.481,360.293,0.007
-443707.140,-1172317.811,360.313,0.007
-443707.010,-1172318.121,360.371,0.009
-443707.330,-1172318.351,360.382,0.008
-443705.199,-1172293.491,356.930,0.010
-443705.940,-1172292.591,356.881,0.009
-443705.810,-1172292.901,356.941,0.010
-443705.030,-1172292.181,356.861,0.009
-443704.220,-1172294.201,357.013,0.007
-443705.050,-1172292.800,356.960,0.010
-443704.920,-1172293.131,356.974,0.006
-443704.400,-1172292.241,356.911,0.009
-443703.980,-1172293.970,357.004,0.006
-443703.870,-1172292.241,356.892,0.008
-443702.140,-1172291.210,356.824,0.006
-443702.000,-1172291.551,356.871,0.009
-443701.871,-1172291.881,356.881,0.010
-443701.590,-1172291.221,356.852,0.008
-443701.040,-1172292.601,356.931,0.009
-443701.370,-1172291.110,356.870,0.010
-443700.810,-1172292.511,356.892,0.008
-443700.220,-1172291.051,356.833,0.008
-443700.079,-1172291.401,356.861,0.009
-443698.930,-1172292.431,357.001,0.009
