-443848.481,-1172408.408,374.235,0.037
-443843.361,-1172400.146,374.252,0.086
-443848.289,-1172394.090,374.236,0.048
-443736.791,-1172325.107,358.472,0.034
-443847.660,-1172416.038,374.318,0.040
-443845.693,-1172407.017,374.171,0.033
-443838.810,-1172419.628,377.482,0.044
-443846.824,-1172386.236,374.338,0.029
-443835.557,-1172356.663,370.659,0.010
-443752.186,-1172293.994,358.370,0.020
-443751.993,-1172292.248,358.694,0.035
-443847.476,-1172419.854,374.148,0.019
-443838.909,-1172419.609,377.470,0.043
-443836.041,-1172421.997,373.946,0.037
-443846.797,-1172408.263,374.212,0.013
-443845.711,-1172407.018,374.213,0.035
-443840.634,-1172393.096,374.736,0.027
-443846.853,-1172386.177,374.417,0.029
-443831.117,-1172361.643,370.863,0.013
-443825.925,-1172336.753,365.427,0.061
-443752.484,-1172295.746,358.183,0.067
