-443802.870,-1172311.890,357.200,0.015
-443802.060,-1172311.340,356.760,0.021
-443783.710,-1172318.220,358.830,0.039
-443739.170,-1172323.290,360.050,0.039
-443740.720,-1172321.510,361.230,0.026
-443826.430,-1172433.920,351.540,0.084
-443826.560,-1172351.100,354.160,0.068
-443835.140,-1172338.610,370.600,0.031
-443826.020,-1172336.520,359.770,0.093
-443740.520,-1172321.450,361.120,0.030
-443737.560,-1172324.350,359.020,0.027
-443737.960,-1172297.090,358.880,0.070
-443737.880,-1172293.610,359.110,0.065
-443736.280,-1172294.400,358.160,0.074
-443705.150,-1172337.270,360.510,0.029
-443801.180,-1172407.970,347.880,0.057
-443826.690,-1172351.160,354.280,0.068
-443826.040,-1172364.950,346.930,0.045
-443811.790,-1172319.220,351.570,0.084
-443705.980,-1172323.660,355.340,0.086
-443839.160,-1172365.700,371.010,0.076
-443838.660,-1172353.450,370.780,0.079
-443838.250,-1172338.970,370.780,0.051
-443825.980,-1172335.590,362.600,0.065
-443826.160,-1172335.750,362.660,0.061
-443802.920,-1172311.840,357.370,0.016
-443788.730,-1172315.320,360.290,0.065
-443788.950,-1172315.140,360.460,0.017
-443738.110,-1172323.510,359.460,0.037
-443740.440,-1172321.530,361.130,0.031
-443743.250,-1172292.830,358.760,0.095
-443701.060,-1172296.450,357.710,0.052
