-443706.210,-1172323.470,361.700,0.045
-443706.290,-1172322.650,362.080,0.043
-443839.050,-1172313.580,351.920,0.007
-443839.880,-1172311.700,353.170,0.007
-443837.520,-1172313.470,352.090,0.004
-443840.020,-1172311.200,353.530,0.003
-443837.970,-1172312.220,352.930,0.007
-443840.820,-1172309.630,354.540,0.012
-443840.090,-1172309.250,354.890,0.015
-443837.790,-1172310.220,354.380,0.017
-443838.090,-1172309.950,354.570,0.015
-443838.420,-1172309.650,354.770,0.015
-443833.980,-1172313.690,352.160,0.022
-443835.910,-1172311.930,353.340,0.007
-443833.740,-1172313.320,352.520,0.018
-443834.060,-1172313.030,352.660,0.005
-443833.960,-1172312.640,352.920,0.026
-443834.660,-1172311.580,353.690,0.006
-443834.870,-1172310.880,354.140,0.009
-443835.520,-1172309.800,354.920,0.015
-443836.160,-1172309.230,355.260,0.017
-443830.150,-1172314.310,352.020,0.020
-443832.740,-1172311.950,353.630,0.048
-443830.610,-1172312.970,352.930,0.012
-443833.470,-1172310.370,354.640,0.046
-443828.580,-1172313.630,352.710,0.022
-443828.900,-1172313.330,352.880,0.008
-443827.120,-1172314.500,352.100,0.019
-443832.590,-1172309.530,355.390,0.021
-443829.360,-1172311.990,353.760,0.012
-443827.250,-1172312.380,353.670,0.023
-443826.450,-1172311.560,354.370,0.003
-443827.720,-1172310.410,355.100,0.011
-443826.770,-1172310.640,354.960,0.006
-443824.680,-1172311.910,354.260,0.004
-443824.980,-1172311.630,354.430,0.005
-443799.370,-1172331.400,351.240,0.071
-443813.910,-1172314.810,354.270,0.011
-443812.430,-1172315.530,353.820,0.013
-443810.820,-1172315.380,354.150,0.013
-443809.090,-1172316.370,353.540,0.014
-443806.040,-1172316.890,353.410,0.008
-443807.350,-1172315.700,354.160,0.012
-443808.980,-1172314.220,355.170,0.006
-443805.630,-1172316.400,353.850,0.022
-443804.560,-1172316.950,353.520,0.019
-443803.540,-1172317.160,353.480,0.035
-443805.500,-1172315.380,354.650,0.007
-443806.150,-1172314.790,355.010,0.011
-443803.980,-1172316.300,353.980,0.025
-443805.940,-1172314.520,355.270,0.009
-443803.100,-1172316.590,353.940,0.005
-443803.050,-1172316.160,354.210,0.011
-443802.460,-1172316.210,354.320,0.008
-443802.600,-1172315.480,354.780,0.009
-443802.960,-1172315.160,354.990,0.010
-443720.160,-1172299.630,355.110,0.022
-443722.480,-1172299.470,354.980,0.034
-443726.280,-1172298.570,355.380,0.004
-443734.940,-1172297.690,355.280,0.008
-443722.850,-1172326.610,354.760,0.014
-443725.200,-1172326.110,354.980,0.010
-443725.270,-1172326.390,354.730,0.014
-443719.970,-1172343.070,352.730,0.073
-443720.820,-1172326.070,355.370,0.014
-443717.400,-1172326.340,355.540,0.031
-443844.980,-1172422.240,374.790,0.083
-443832.500,-1172330.840,370.810,0.031
-443839.670,-1172308.520,355.490,0.005
-443838.780,-1172308.260,355.750,0.012
-443835.970,-1172308.610,355.740,0.007
-443834.780,-1172308.280,356.070,0.011
-443834.360,-1172308.380,356.230,0.016
-443833.340,-1172307.900,356.510,0.010
-443833.010,-1172307.150,357.110,0.014
-443833.300,-1172306.890,357.260,0.009
-443831.930,-1172307.540,356.940,0.010
-443829.010,-1172309.240,355.900,0.022
-443831.250,-1172307.210,357.220,0.007
