-443800.290,-1172410.060,350.600,0.031
-443799.750,-1172410.190,350.930,0.015
-443755.350,-1172329.100,354.630,0.026
-443754.890,-1172329.140,354.870,0.041
-443730.810,-1172297.530,352.100,0.058
-443774.700,-1172291.550,351.810,0.071
-443775.110,-1172291.660,351.810,0.076
-443850.210,-1172418.990,375.480,0.075
-443851.100,-1172393.680,374.320,0.034
-443850.670,-1172393.660,374.520,0.026
-443827.210,-1172366.950,371.040,0.068
-443815.900,-1172307.930,357.880,0.024
-443813.920,-1172306.740,357.100,0.051
-443794.530,-1172319.040,357.630,0.052
-443747.590,-1172314.830,359.920,0.028
-443739.970,-1172297.670,359.730,0.084
-443716.310,-1172319.020,359.020,0.088
-443716.350,-1172317.690,358.120,0.028
-443716.250,-1172318.200,358.500,0.034
-443755.900,-1172329.350,354.230,0.022
-443831.770,-1172360.950,370.780,0.055
-443830.870,-1172335.690,370.780,0.043
-443835.240,-1172402.600,351.400,0.090
-443755.320,-1172329.030,354.700,0.021
-443756.240,-1172329.150,354.130,0.035
-443848.640,-1172384.030,375.860,0.047
-443725.340,-1172319.910,358.810,0.030
-443742.350,-1172297.120,358.200,0.026
