-443853.097,-1172304.853,348.645,0.016
-443805.278,-1172433.958,351.570,0.093
-443795.484,-1172421.696,353.640,0.032
-443792.794,-1172424.678,352.653,0.034
-443792.470,-1172413.139,352.828,0.049
-443796.217,-1172400.783,351.903,0.023
-443755.059,-1172396.824,349.773,0.085
-443760.787,-1172404.757,349.426,0.027
-443789.726,-1172393.244,351.158,0.029
-443711.648,-1172400.803,352.332,0.012
-443710.986,-1172400.926,352.108,0.029
-443846.299,-1172306.432,348.279,0.010
-443798.910,-1172331.312,351.282,0.055
-443760.092,-1172322.201,354.633,0.055
-443757.223,-1172322.376,354.409,0.040
-443836.780,-1172431.683,374.764,0.066
-443845.778,-1172408.253,374.096,0.016
-443848.361,-1172395.708,374.253,0.045
-443750.349,-1172324.431,357.117,0.007
-443750.498,-1172324.704,357.117,0.017
-443750.248,-1172323.675,357.238,0.018
-443736.737,-1172326.784,358.231,0.022
-443724.059,-1172322.554,359.419,0.062
-443752.245,-1172295.716,358.073,0.034
-443752.447,-1172292.802,358.563,0.065
-443751.786,-1172291.079,358.755,0.036
-443747.045,-1172291.155,359.005,0.026
-443709.145,-1172329.816,361.002,0.042
-443708.320,-1172322.231,362.222,0.086
-443712.795,-1172297.628,357.657,0.038
-443712.701,-1172296.621,357.895,0.057
-443712.642,-1172296.258,357.967,0.070
-443852.888,-1172304.555,348.710,0.020
-443826.458,-1172439.534,351.527,0.018
-443825.852,-1172433.190,351.601,0.052
-443814.509,-1172440.193,351.479,0.010
-443795.513,-1172421.707,353.701,0.033
-443796.207,-1172420.753,353.977,0.018
-443738.788,-1172411.509,347.965,0.079
-443792.965,-1172424.637,352.692,0.033
-443794.105,-1172423.045,353.246,0.027
-443794.395,-1172422.905,353.304,0.025
-443793.863,-1172377.708,351.941,0.043
-443793.894,-1172381.116,351.846,0.037
-443806.838,-1172378.852,348.294,0.014
-443808.198,-1172377.365,348.390,0.021
-443809.155,-1172377.047,348.336,0.037
-443736.868,-1172397.605,350.647,0.089
-443791.447,-1172402.183,351.392,0.022
-443711.748,-1172400.783,352.362,0.013
-443711.538,-1172400.624,352.325,0.016
-443711.439,-1172400.911,352.258,0.009
-443710.887,-1172400.907,352.198,0.029
-443846.399,-1172306.502,348.218,0.008
-443811.693,-1172319.416,351.531,0.042
-443789.607,-1172320.495,351.180,0.021
-443809.598,-1172318.224,351.863,0.014
-443741.863,-1172297.289,354.523,0.045
-443758.646,-1172295.118,355.434,0.035
-443758.598,-1172295.202,351.874,0.014
-443750.258,-1172325.234,351.038,0.019
-443751.084,-1172325.181,351.156,0.048
-443764.508,-1172294.529,351.952,0.076
-443757.213,-1172322.396,354.449,0.040
-443717.030,-1172326.755,354.541,0.064
-443712.109,-1172337.459,354.418,0.081
-443704.156,-1172326.384,352.798,0.029
-443850.294,-1172414.946,374.818,0.039
-443848.555,-1172419.478,374.225,0.036
-443849.244,-1172415.737,374.194,0.045
-443848.774,-1172408.255,374.346,0.037
-443846.998,-1172408.195,374.288,0.018
-443846.887,-1172408.487,374.197,0.028
-443846.756,-1172407.059,374.323,0.034
-443836.483,-1172426.562,374.786,0.048
-443849.460,-1172376.411,374.844,0.076
-443830.903,-1172420.799,378.536,0.047
-443834.943,-1172390.517,373.922,0.043
-443841.844,-1172370.381,374.795,0.047
-443838.321,-1172343.719,370.741,0.053
-443831.264,-1172360.259,370.662,0.043
-443830.276,-1172343.924,370.642,0.023
-443825.938,-1172336.836,368.229,0.081
-443761.952,-1172421.479,361.867,0.049
-443754.393,-1172421.917,361.854,0.066
-443752.740,-1172421.882,361.902,0.064
-443793.083,-1172313.127,361.098,0.040
-443750.369,-1172324.133,357.232,0.012
-443750.249,-1172324.452,357.098,0.008
-443750.138,-1172323.034,357.415,0.016
-443752.774,-1172295.852,358.257,0.091
-443752.468,-1172294.052,358.545,0.067
-443751.876,-1172292.567,358.615,0.036
-443751.872,-1172291.040,358.847,0.058
-443751.698,-1172290.814,358.887,0.018
-443736.677,-1172326.764,358.192,0.022
-443739.487,-1172319.135,361.976,0.027
-443747.007,-1172291.344,358.917,0.017
-443746.857,-1172291.344,358.908,0.019
-443744.248,-1172297.444,357.848,0.018
-443723.804,-1172322.295,359.399,0.091
-443719.664,-1172294.632,358.270,0.052
-443716.936,-1172325.965,360.597,0.028
-443716.740,-1172324.112,360.887,0.060
-443705.761,-1172334.071,360.903,0.075
-443707.626,-1172325.428,360.645,0.036
-443715.153,-1172297.228,357.703,0.054
-443713.252,-1172300.175,357.095,0.058
-443698.553,-1172294.465,358.672,0.064
-443852.938,-1172304.844,348.688,0.019
-443826.666,-1172440.875,351.281,0.022
-443826.568,-1172439.633,351.524,0.014
-443819.086,-1172440.814,351.349,0.020
-443822.076,-1172433.613,350.563,0.086
-443835.007,-1172421.947,348.583,0.024
-443795.572,-1172421.539,353.767,0.049
-443796.157,-1172420.753,353.988,0.018
-443796.697,-1172420.315,354.159,0.020
-443796.942,-1172420.115,354.274,0.057
-443792.955,-1172424.597,352.712,0.033
-443794.238,-1172423.054,353.258,0.019
