-443841.930,-1172422.330,374.830,0.050
-443775.300,-1172318.880,358.050,0.028
-443703.340,-1172299.270,355.900,0.011
-443704.500,-1172298.190,357.210,0.015
-443706.030,-1172299.140,356.430,0.021
-443704.900,-1172300.320,355.320,0.021
-443703.160,-1172299.920,355.270,0.010
-443771.650,-1172315.530,361.600,0.009
-443774.550,-1172316.880,360.020,0.028
-443775.310,-1172318.840,358.090,0.028
-443811.280,-1172313.720,355.550,0.020
-443815.610,-1172311.640,356.680,0.018
-443697.860,-1172294.970,357.990,0.018
-443697.710,-1172295.510,357.550,0.011
-443697.460,-1172296.190,356.800,0.005
-443701.110,-1172295.830,358.240,0.021
-443705.140,-1172298.690,356.880,0.005
-443839.640,-1172370.770,374.770,0.100
-443835.480,-1172338.650,370.650,0.027
-443730.640,-1172298.210,355.280,0.011
-443815.590,-1172311.630,356.640,0.018
-443773.270,-1172318.100,358.910,0.013
-443742.850,-1172292.770,358.600,0.022
-443734.320,-1172295.630,357.040,0.029
-443697.420,-1172296.320,356.700,0.009
-443697.500,-1172295.330,357.700,0.005
-443792.160,-1172424.140,347.760,0.060
-443791.990,-1172423.820,347.800,0.061
-443823.850,-1172311.740,354.380,0.026
-443787.960,-1172320.200,354.750,0.088
-443811.110,-1172313.770,355.350,0.011
-443704.340,-1172299.990,355.550,0.022
-443841.400,-1172432.580,369.000,0.068
-443840.690,-1172432.570,369.020,0.064
-443840.110,-1172432.520,371.840,0.077
-443830.360,-1172421.600,371.050,0.053
-443839.410,-1172370.750,374.550,0.066
-443837.000,-1172308.320,356.010,0.084
-443811.320,-1172313.650,355.640,0.021
-443775.250,-1172318.650,358.100,0.029
-443773.740,-1172316.690,360.190,0.009
-443746.300,-1172321.130,357.910,0.018
-443731.040,-1172296.810,356.830,0.034
-443730.750,-1172296.090,357.610,0.099
-443704.870,-1172299.910,355.710,0.007
-443704.300,-1172299.220,356.080,0.008
-443844.090,-1172432.170,355.130,0.044
-443792.330,-1172424.180,347.750,0.055
-443791.900,-1172424.240,347.750,0.061
-443785.940,-1172424.500,346.680,0.100
-443735.440,-1172437.340,354.500,0.047
-443741.300,-1172437.120,350.940,0.065
-443830.400,-1172421.620,371.040,0.053
-443831.030,-1172330.750,370.990,0.033
-443827.740,-1172309.500,355.840,0.014
-443742.640,-1172321.390,358.280,0.036
-443743.070,-1172292.400,358.960,0.023
-443706.610,-1172299.790,355.790,0.054
-443704.700,-1172299.890,355.680,0.009
-443705.390,-1172298.190,357.430,0.011
-443697.020,-1172297.160,355.820,0.007
-443697.330,-1172296.310,356.730,0.009
-443697.560,-1172296.110,356.930,0.005
-443697.560,-1172295.770,357.220,0.005
-443697.910,-1172294.770,358.250,0.009
