-443754.790,-1172411.060,348.200,0.089
-443826.740,-1172360.480,348.730,0.096
-443769.710,-1172323.050,352.780,0.097
-443769.630,-1172323.270,352.460,0.099
-443717.150,-1172326.440,354.590,0.063
-443851.290,-1172373.310,374.400,0.040
-443765.420,-1172291.580,356.680,0.072
-443765.200,-1172292.180,356.350,0.067
-443743.720,-1172296.120,356.150,0.061
-443697.150,-1172295.520,357.260,0.044
-443712.980,-1172299.370,354.490,0.066
-443784.580,-1172319.930,356.950,0.083
-443746.000,-1172292.110,359.550,0.076
-443712.650,-1172296.390,356.230,0.078
-443699.520,-1172297.780,356.220,0.055
