-578646.51,-1265794.24,192.38
-578646.51,-1265795.06,192.35
-578646.68,-1265796.10,192.35
-578646.74,-1265796.69,192.34
-578648.30,-1265798.23,192.35
-578648.77,-1265798.23,192.32
-578649.18,-1265798.19,192.28
-578649.69,-1265798.22,192.25
-578650.42,-1265798.03,192.21
-578650.69,-1265797.91,192.20
-578650.75,-1265797.88,192.20
-578651.08,-1265797.72,192.19
-578652.03,-1265797.81,192.13
-578652.14,-1265797.88,192.12
-578652.32,-1265798.08,192.11
-578652.54,-1265798.44,192.10
-578652.41,-1265799.26,192.11
-578652.88,-1265800.53,192.09
-578652.88,-1265800.60,192.09
-578652.91,-1265801.33,192.09
-578652.97,-1265801.98,192.09
-578653.15,-1265802.43,192.09
-578653.15,-1265803.05,192.10
-578653.30,-1265803.96,192.10
-578653.46,-1265804.26,192.09
-578653.44,-1265805.35,192.10
-578653.46,-1265805.63,192.10
-578653.69,-1265806.76,192.09
-578653.67,-1265807.16,192.09
-578653.92,-1265808.49,192.09
-578653.89,-1265809.02,192.10
-578654.06,-1265810.01,192.11
-578654.09,-1265810.27,192.11
-578654.21,-1265811.29,192.12
-578654.20,-1265811.34,192.12
-578654.14,-1265811.44,192.12
-578654.03,-1265811.61,192.13
-578653.20,-1265812.33,192.19
-578651.97,-1265812.40,192.24
-578651.82,-1265812.41,192.25
-578650.95,-1265812.63,192.32
-578649.94,-1265812.64,192.36
-578649.44,-1265812.67,192.36
-578649.10,-1265812.71,192.36
-578648.11,-1265812.72,192.30
-578647.84,-1265812.80,192.28
-578647.49,-1265812.96,192.26
-578646.85,-1265813.06,192.23
-578646.66,-1265813.12,192.21
-578645.92,-1265813.11,192.18
-578645.09,-1265813.28,192.14
-578644.61,-1265812.82,192.12
-578644.55,-1265812.20,192.10
-578644.34,-1265811.69,192.09
-578644.25,-1265811.14,192.09
-578644.05,-1265809.77,192.11
-578644.00,-1265808.27,192.07
-578643.98,-1265808.16,192.08
-578643.89,-1265807.64,192.07
-578643.74,-1265807.04,192.08
-578643.66,-1265806.53,192.08
-578643.64,-1265806.06,192.09
-578643.50,-1265804.83,192.08
-578643.44,-1265804.10,192.08
-578643.35,-1265803.55,192.09
-578643.16,-1265802.55,192.09
-578643.16,-1265802.50,192.09
-578643.19,-1265801.66,192.10
-578643.14,-1265801.42,192.08
-578643.07,-1265800.95,192.09
-578643.02,-1265800.63,192.08
-578642.75,-1265799.80,192.08
-578642.64,-1265799.37,192.09
-578642.64,-1265799.23,192.09
-578642.55,-1265798.70,192.11
-578642.52,-1265798.47,192.12
-578642.41,-1265797.61,192.11
-578642.34,-1265797.05,192.11
-578642.30,-1265796.42,192.11
-578642.25,-1265795.82,192.11
-578642.05,-1265794.94,192.11
-578641.99,-1265794.72,192.11
-578641.84,-1265793.75,192.10
-578641.82,-1265793.48,192.09
-578641.81,-1265793.00,192.10
-578641.89,-1265792.25,192.11
-578641.55,-1265791.28,192.08
-578641.43,-1265790.18,192.06
-578641.41,-1265790.08,192.06
-578641.35,-1265789.53,192.06
-578639.29,-1265787.50,191.86
-578639.14,-1265787.39,191.87
-578639.09,-1265787.18,191.87
-578638.91,-1265786.24,191.89
-578638.79,-1265785.96,191.87
-578638.66,-1265784.60,191.88
-578638.61,-1265784.00,191.90
-578638.65,-1265783.58,191.90
-578638.55,-1265782.73,191.91
-578638.52,-1265782.42,191.92
-578638.44,-1265782.07,191.91
-578638.31,-1265781.38,191.91
-578638.27,-1265781.09,191.91
-578638.16,-1265780.49,191.91
-578637.95,-1265779.59,191.91
-578638.00,-1265778.30,191.94
-578638.59,-1265778.25,191.96
-578638.72,-1265778.26,191.96
-578639.40,-1265778.16,192.00
-578640.22,-1265777.97,192.04
-578641.63,-1265777.82,192.12
-578641.73,-1265777.83,192.12
-578642.03,-1265777.90,192.13
-578642.18,-1265778.67,192.17
-578642.09,-1265779.50,192.12
-578642.26,-1265780.43,192.13
-578642.37,-1265781.01,192.11
-578642.48,-1265781.46,192.11
-578642.67,-1265782.62,192.11
-578642.74,-1265783.80,192.11
-578642.79,-1265784.42,192.10
-578642.92,-1265785.03,192.12
-578642.92,-1265785.60,192.10
-578644.42,-1265787.16,192.25
-578645.51,-1265787.03,192.29
-578645.74,-1265787.00,192.29
-578646.55,-1265786.83,192.29
-578647.81,-1265786.55,192.23
-578648.70,-1265784.98,192.13
-578648.60,-1265784.09,192.09
-578648.62,-1265783.54,192.07
-578648.60,-1265783.30,192.07
-578648.52,-1265782.96,192.09
-578649.31,-1265781.42,192.01
-578649.28,-1265781.03,192.01
-578649.28,-1265780.56,192.01
-578649.30,-1265779.87,192.00
-578649.09,-1265779.24,192.03
-578648.55,-1265778.04,192.10
-578648.35,-1265777.73,192.11
-578648.07,-1265777.18,192.10
-578649.23,-1265776.95,192.01
-578649.56,-1265776.86,192.00
-578649.71,-1265776.83,191.99
-578650.62,-1265776.77,191.95
-578651.25,-1265776.61,191.94
-578651.65,-1265776.66,191.93
-578652.04,-1265778.09,191.91
-578652.18,-1265779.17,191.90
-578652.28,-1265780.11,191.89
-578652.24,-1265781.03,191.90
-578652.25,-1265781.17,191.90
-578652.52,-1265781.96,191.90
-578652.64,-1265782.51,191.89
-578652.71,-1265783.06,191.88
-578652.63,-1265784.00,191.89
-578652.76,-1265784.96,191.89
-578652.54,-1265785.49,191.89
-578652.34,-1265785.75,191.89
-578651.99,-1265785.90,191.89
-578651.00,-1265787.99,192.07
-578651.21,-1265788.70,192.09
-578651.42,-1265790.08,192.11
-578651.54,-1265790.34,192.10
-578651.67,-1265790.97,192.09
-578651.65,-1265791.82,192.09
-578651.38,-1265792.18,192.11
-578651.19,-1265792.19,192.12
-578650.76,-1265792.27,192.13
-578650.16,-1265792.55,192.17
-578649.46,-1265792.69,192.23
-578648.65,-1265792.81,192.31
-578647.81,-1265792.88,192.37

