-443786.85,-1172316.74,359.34
-443779.86,-1172317.82,359.01
-443779.76,-1172320.14,357.76
-443788.34,-1172314.82,360.47
-443784.80,-1172314.22,360.99
-443779.56,-1172319.08,358.26
-443783.10,-1172316.59,359.64
-443782.19,-1172320.00,357.50
-443786.65,-1172313.94,360.97
-443779.48,-1172319.34,358.14
-443787.73,-1172315.83,359.95
-443781.05,-1172320.33,357.61
-443780.29,-1172320.44,357.68
-443787.97,-1172313.83,360.99
-443786.22,-1172317.69,358.88
-443786.89,-1172314.01,360.98
-443779.98,-1172320.33,357.72
-443788.15,-1172314.35,360.72

