-443841.11,-1172306.56,355.40
-443841.27,-1172306.28,355.22
-443841.86,-1172305.56,354.74
-443841.90,-1172305.40,354.63
-443842.02,-1172304.86,354.26
-443842.04,-1172304.44,353.97
-443841.88,-1172303.22,353.12
-443841.90,-1172303.14,353.06
-443841.87,-1172303.00,352.96
-443841.72,-1172302.38,352.53
-443841.72,-1172302.04,352.29
-443841.50,-1172301.80,352.11
-443841.28,-1172301.79,352.10
-443840.13,-1172301.69,351.99
-443839.69,-1172301.87,352.10
-443839.00,-1172301.94,352.12
-443837.87,-1172302.16,352.23
-443837.59,-1172302.45,352.42
-443837.52,-1172302.74,352.62
-443837.64,-1172304.61,353.92
-443837.82,-1172305.34,354.43
-443838.00,-1172306.95,355.56
-443837.81,-1172307.40,355.86
-443837.96,-1172307.61,356.02
-443838.14,-1172307.59,356.01
-443838.26,-1172307.60,356.02
-443838.80,-1172307.47,355.95
-443839.22,-1172307.39,355.91
-443839.68,-1172307.35,355.90
-443840.58,-1172307.19,355.82
-443840.73,-1172307.18,355.82
-443840.93,-1172306.92,355.65

