-443825.36,-1172341.80,349.08
-443825.47,-1172341.52,349.10
-443825.58,-1172341.23,349.10
-443825.71,-1172340.91,349.12
-443825.16,-1172341.67,349.07
-443825.28,-1172341.35,349.07
-443825.40,-1172341.05,349.08
-443825.52,-1172340.75,349.10
-443825.08,-1172340.78,349.06
-443825.19,-1172340.50,349.07
-443825.32,-1172340.18,349.08
-443825.02,-1172340.10,349.07
-443825.14,-1172339.80,349.08
-443825.25,-1172339.51,349.08
-443825.37,-1172339.21,349.10
-443825.48,-1172338.93,349.11
-443824.94,-1172339.37,349.06
-443825.06,-1172339.06,349.07
-443825.18,-1172338.74,349.08
-443825.29,-1172338.46,349.09
-443824.91,-1172338.62,349.07
-443825.15,-1172338.01,349.09
-443825.13,-1172338.04,349.09
-443825.35,-1172338.38,349.10
-443825.11,-1172338.59,349.08
-443824.88,-1172338.79,349.06
-443825.34,-1172338.90,349.08
-443825.09,-1172339.11,349.07
-443825.55,-1172339.26,349.12
-443825.31,-1172339.46,349.10
-443825.08,-1172339.66,349.08
-443825.14,-1172340.01,349.07
-443825.32,-1172340.38,349.08
-443825.09,-1172340.57,349.07
-443825.36,-1172340.83,349.07
-443825.10,-1172341.04,349.06
-443825.57,-1172341.07,349.08
-443825.32,-1172341.28,349.07
-443825.07,-1172341.49,349.06
-443825.53,-1172341.48,349.10
-443825.28,-1172341.68,349.07
-443825.35,-1172338.19,349.13
-443825.23,-1172338.49,349.08
-443825.10,-1172338.85,349.08
-443824.96,-1172339.21,349.06
-443825.42,-1172338.84,349.10
-443825.28,-1172339.21,349.09
-443825.15,-1172339.55,349.08
-443825.02,-1172339.91,349.07
-443825.06,-1172341.20,349.06
-443825.46,-1172340.17,349.10
-443825.33,-1172340.50,349.08
-443825.20,-1172340.85,349.07
-443825.50,-1172340.68,349.10
-443825.38,-1172341.00,349.08
-443825.24,-1172341.37,349.07
-443825.12,-1172341.69,349.07
-443825.15,-1172338.09,349.08
-443824.96,-1172338.66,349.07
-443825.25,-1172338.42,349.08
-443824.96,-1172339.16,349.06
-443825.25,-1172338.92,349.08
-443825.54,-1172338.69,349.14
-443825.01,-1172339.52,349.07
-443825.28,-1172339.29,349.10
-443825.09,-1172339.97,349.07
-443825.12,-1172340.57,349.07
-443825.40,-1172340.34,349.10
-443825.29,-1172341.65,349.07
-443825.59,-1172341.40,349.10
-443825.06,-1172341.30,349.06
-443825.36,-1172341.06,349.07
