-443712.140,-1172338.610,360.130
-443712.260,-1172338.320,360.180
-443712.380,-1172338.000,360.330
-443712.500,-1172337.710,360.440
-443712.620,-1172337.420,360.450
-443712.740,-1172337.110,360.490
-443712.200,-1172337.730,360.420
-443712.320,-1172337.430,360.490
-443712.440,-1172337.140,360.520
-443712.740,-1172338.480,360.110
-443712.860,-1172338.180,360.190
-443712.980,-1172337.880,360.350
-443713.090,-1172337.600,360.430
-443713.210,-1172337.290,360.510
-443713.330,-1172337.000,360.550
-443712.540,-1172338.470,360.100
-443712.660,-1172338.160,360.180
-443712.900,-1172337.560,360.430
-443713.020,-1172337.270,360.450
-443713.500,-1172338.470,360.080
-443713.620,-1172338.180,360.180
-443713.740,-1172337.880,360.290
-443713.860,-1172337.570,360.380
-443713.990,-1172337.260,360.460
-443714.100,-1172336.970,360.590
-443713.250,-1172338.310,360.080
-443713.370,-1172338.020,360.220
-443713.500,-1172337.700,360.300
-443713.620,-1172337.410,360.450
-443713.730,-1172337.110,360.520
-443715.450,-1172338.290,360.050
-443715.560,-1172337.990,360.010
-443715.670,-1172337.720,359.980
-443715.120,-1172338.180,360.000
-443715.230,-1172337.900,360.000
-443714.740,-1172338.350,360.080
-443714.860,-1172338.050,360.020
-443714.980,-1172337.750,360.240
-443715.100,-1172337.440,360.370
-443714.270,-1172338.300,360.100
-443714.390,-1172338.000,360.200
-443714.520,-1172337.680,360.340
-443714.640,-1172337.370,360.420
-443714.030,-1172338.200,360.070
-443714.150,-1172337.920,360.200
-443714.270,-1172337.620,360.340
-443714.390,-1172337.300,360.430
-443714.510,-1172337.010,360.490
-443716.150,-1172337.980,359.970
-443715.600,-1172338.320,360.040
-443715.710,-1172338.040,359.990
-443713.680,-1172337.080,360.600
-443713.430,-1172337.290,360.600
-443713.190,-1172337.480,360.460
-443712.970,-1172337.680,360.390
-443712.710,-1172337.890,360.320
-443712.450,-1172338.110,360.300
-443712.210,-1172338.310,360.210
-443713.160,-1172337.010,360.640
-443712.900,-1172337.220,360.530
-443712.660,-1172337.430,360.470
-443712.410,-1172337.630,360.420
-443712.160,-1172337.840,360.360
-443712.740,-1172337.110,360.590
-443712.500,-1172337.310,360.530
-443712.270,-1172337.500,360.470
-443712.040,-1172337.700,360.430
-443716.120,-1172337.970,360.000
-443715.590,-1172337.840,359.990
-443715.330,-1172338.050,360.020
-443714.950,-1172337.880,360.220
-443714.700,-1172338.090,360.070
-443714.960,-1172337.200,360.440
-443714.730,-1172337.400,360.400
-443714.490,-1172337.600,360.310
-443714.230,-1172337.820,360.280
-443714.000,-1172338.010,360.220
-443713.760,-1172338.210,360.130
-443713.500,-1172338.420,360.120
-443714.720,-1172337.020,360.520
-443714.450,-1172337.240,360.440
-443714.220,-1172337.430,360.400
-443713.980,-1172337.640,360.350
-443713.730,-1172337.850,360.290
-443713.470,-1172338.070,360.220
-443713.240,-1172338.260,360.120
-443712.990,-1172338.460,360.160
-443714.030,-1172337.120,360.540
-443713.780,-1172337.330,360.470
-443713.530,-1172337.540,360.560
-443713.280,-1172337.750,360.380
-443713.020,-1172337.970,360.300
-443712.770,-1172338.180,360.250
-443712.520,-1172338.380,360.140
-443712.300,-1172338.570,360.170
-443714.970,-1172337.790,360.330
-443714.790,-1172338.230,360.100
-443715.490,-1172337.990,359.930
-443715.880,-1172337.930,359.920
-443715.760,-1172338.240,360.010
-443716.280,-1172337.950,359.860
-443714.000,-1172337.340,360.320
-443713.840,-1172337.720,360.300
-443713.660,-1172338.160,360.120
-443713.510,-1172338.510,360.130
-443714.240,-1172337.620,360.420
-443714.080,-1172338.000,360.310
-443713.910,-1172338.410,360.140
-443714.780,-1172337.490,360.350
-443714.600,-1172337.910,360.270
-443714.420,-1172338.350,360.050
-443713.120,-1172337.620,360.320
-443712.960,-1172338.010,360.210
-443712.790,-1172338.420,360.080
-443713.390,-1172337.590,360.400
-443713.230,-1172337.980,360.340
-443713.040,-1172338.430,360.040
-443712.600,-1172337.780,360.430
