-443703.24,-1172299.37,355.82
-443703.36,-1172298.72,356.40
-443702.98,-1172297.07,357.74
-443702.44,-1172296.36,358.23
-443702.19,-1172296.15,358.37
-443703.17,-1172296.38,358.36
-443703.41,-1172296.45,358.34
-443704.29,-1172296.93,358.11
-443704.42,-1172296.96,358.11
-443704.75,-1172297.02,358.12
-443705.39,-1172297.25,358.04
-443705.59,-1172297.76,357.65
-443705.40,-1172298.14,357.29
-443705.20,-1172298.84,356.65
-443705.03,-1172299.36,356.18
-443704.87,-1172299.96,355.63
-443704.77,-1172300.18,355.42
-443704.38,-1172300.71,354.90
-443703.80,-1172300.60,354.89
-443703.38,-1172300.13,355.20

