-443734.19,-1172297.93,355.18
-443734.48,-1172298.28,355.16
-443734.71,-1172297.69,355.41
-443734.82,-1172297.41,355.57
-443734.94,-1172297.83,355.30
-443735.06,-1172297.53,355.46
-443733.80,-1172293.05,359.27
-443734.13,-1172293.25,359.05
-443734.26,-1172292.94,359.31
-443734.37,-1172292.65,359.49
-443734.11,-1172293.98,358.42
-443734.47,-1172293.08,359.16
-443734.04,-1172295.28,357.42
-443734.16,-1172294.99,357.66
-443734.28,-1172294.69,357.90
-443734.40,-1172294.40,358.13
-443734.63,-1172293.82,358.56
-443734.75,-1172293.51,358.77
-443734.86,-1172293.23,359.01
-443734.13,-1172295.82,356.92
-443734.24,-1172295.54,357.18
-443734.36,-1172295.24,357.42
-443734.48,-1172294.94,357.66
-443734.60,-1172294.64,357.91
-443734.94,-1172293.78,358.53
-443735.06,-1172293.49,358.77
-443735.18,-1172293.19,359.04
-443734.13,-1172297.23,355.70
-443734.60,-1172296.05,356.73
-443734.72,-1172295.74,356.92
-443734.83,-1172295.46,357.23
-443734.95,-1172295.16,357.48
-443735.08,-1172294.85,357.80
-443735.20,-1172294.54,357.96
-443735.31,-1172294.27,358.16
-443735.44,-1172293.95,358.34
-443735.56,-1172293.65,358.56
-443735.67,-1172293.36,358.85
-443734.43,-1172297.32,355.63
-443734.55,-1172297.02,355.86
-443734.67,-1172296.71,356.07
-443734.79,-1172296.40,356.34
-443734.92,-1172296.09,356.72
-443735.03,-1172295.82,356.92
-443735.14,-1172295.53,357.24
-443735.62,-1172294.33,358.16
-443735.74,-1172294.03,358.32
-443734.95,-1172297.08,355.84
-443735.08,-1172296.77,356.07
-443735.19,-1172296.49,356.36
-443735.30,-1172296.21,356.72
-443735.18,-1172297.24,355.73
-443735.29,-1172296.95,356.06
-443735.42,-1172296.65,356.34
-443734.21,-1172297.44,355.51
-443734.67,-1172297.49,355.49
-443734.42,-1172297.70,355.38
-443734.17,-1172297.90,355.23
-443735.26,-1172297.60,355.46
-443735.00,-1172297.82,355.31
-443734.54,-1172298.21,355.17
-443734.25,-1172292.52,359.51
-443733.75,-1172292.93,359.37
-443734.87,-1172292.56,359.50
-443734.39,-1172292.96,359.29
-443734.15,-1172293.16,359.11
-443734.68,-1172293.13,359.07
-443734.43,-1172293.34,359.01
-443734.17,-1172293.55,358.82
-443735.22,-1172293.06,359.10
-443734.72,-1172293.48,358.79
-443734.47,-1172293.69,358.67
-443734.24,-1172293.87,358.54
-443735.51,-1172293.07,359.12
-443735.26,-1172293.28,358.97
-443735.01,-1172293.49,358.79
-443734.78,-1172293.68,358.67
-443734.28,-1172294.09,358.39
-443735.60,-1172293.42,358.77
-443735.35,-1172293.63,358.62
-443735.11,-1172293.83,358.50
-443734.88,-1172294.02,358.35
-443734.39,-1172294.43,358.10
-443734.16,-1172294.62,358.01
-443735.50,-1172293.90,358.40
-443735.26,-1172294.11,358.24
-443735.00,-1172294.32,358.09
-443734.51,-1172294.73,357.86
-443734.02,-1172295.14,357.47
-443735.92,-1172294.01,358.32
-443735.68,-1172294.22,358.21
-443735.42,-1172294.43,358.04
-443735.18,-1172294.63,357.93
-443734.68,-1172295.05,357.60
-443734.42,-1172295.26,357.41
-443734.18,-1172295.46,357.24
-443733.95,-1172295.66,357.15
-443735.35,-1172294.89,357.83
-443734.88,-1172295.29,357.39
-443734.64,-1172295.48,357.16
-443734.39,-1172295.69,357.01
-443735.20,-1172295.61,357.16
-443734.93,-1172295.83,356.89
-443734.67,-1172296.05,356.73
-443734.44,-1172296.24,356.55
-443735.27,-1172296.04,356.79
-443735.03,-1172296.23,356.54
-443734.79,-1172296.43,356.31
-443735.44,-1172296.41,356.65
-443735.19,-1172296.62,356.24
-443734.69,-1172297.03,355.87
-443735.61,-1172296.70,356.50
-443735.38,-1172296.90,356.17
-443735.15,-1172297.09,355.89
-443735.14,-1172297.57,355.47
-443734.46,-1172297.99,355.23
-443735.39,-1172297.64,355.46
-443735.05,-1172296.58,356.21
-443734.84,-1172297.08,355.79
-443734.65,-1172297.54,355.46
-443735.57,-1172296.56,356.68
-443735.83,-1172294.07,358.31
-443735.20,-1172295.57,357.24
-443735.00,-1172296.06,356.73
-443735.66,-1172293.32,358.88
-443735.48,-1172293.75,358.50
-443735.28,-1172294.24,358.19
-443735.07,-1172294.73,357.86
-443734.86,-1172295.24,357.40
-443734.67,-1172295.71,356.94
-443734.46,-1172296.22,356.55
-443735.38,-1172293.24,359.01
-443735.16,-1172293.77,358.52
-443734.97,-1172294.22,358.23
-443734.77,-1172294.69,357.87
-443734.57,-1172295.18,357.43
-443734.39,-1172295.62,357.04
-443734.84,-1172292.82,359.37
-443734.44,-1172293.77,358.57
-443734.25,-1172294.24,358.27
-443734.86,-1172293.32,358.95
-443734.66,-1172293.82,358.54
-443734.49,-1172294.23,358.25
-443734.28,-1172294.73,357.87
-443734.45,-1172292.78,359.43
-443734.25,-1172293.27,359.04
-443734.09,-1172293.65,358.72
-443734.02,-1172292.90,359.32
-443734.59,-1172298.01,355.26
-443734.94,-1172297.69,355.38
-443734.33,-1172297.86,355.30
-443734.65,-1172297.56,355.46
-443734.98,-1172297.25,355.65
-443735.34,-1172296.92,356.10
-443734.29,-1172297.32,355.60
-443734.96,-1172296.70,356.12
-443735.28,-1172296.41,356.50
-443734.85,-1172296.25,356.51
